unique_sample_id	raw_image_id	experiment_type	replicate	timepoint	animal_id	image_id	image_type	treatment	is_control	raw_image_path	curated_image_id	curated_image_path	segmentation_path	notes
R1-T5-ZVAD_CTRL-A3-I1-PRI	R1_T5_ZVAD_dmso_3_0001	inhibitor	R1	T5	3	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_3_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A3-I1-PRI	R1_T5_staroporine_3_0001	inhibitor	R1	T5	3	1	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_3_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A3-I1-PRI	R1_T5_QVD_3_0001	inhibitor	R1	T5	3	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_3_0001.tif	NA	NA	NA	NA
R1-T5-QVD_CTRL-A3-I1-PRI	R1_T5_QVD_dmso_3_0001	inhibitor	R1	T5	3	1	primary	QVD	True	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_dmso_3_0001.tif	NA	NA	NA	NA
R1-T5-AZD8055-A3-I2-PRI	R1_T5_AZD8055_3_0002	inhibitor	R1	T5	3	2	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_3_0002.tif	NA	NA	NA	NA
R1-T5-ZVAD-A3-I2-PRI	R1_T5_ZVAD_3_0002	inhibitor	R1	T5	3	2	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_3_0002.tif	NA	NA	NA	NA
R1-T5-AZD8055-A3-I3-PRI	R1_T5_AZD8055_3_0003	inhibitor	R1	T5	3	3	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_3_0003.tif	NA	NA	NA	NA
R1-T5-AZD8055-A4-I0-PRI	R1_T5_AZD8055_4	inhibitor	R1	T5	4	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_4.tif	NA	NA	NA	NA
R1-T5-U0126_CTRL-A4-I0-PRI	R1_T5_U0126_dmso_4	inhibitor	R1	T5	4	0	primary	U0126	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_dmso_4.tif	NA	NA	NA	NA
R1-T5-ZVAD-A4-I0-PRI	R1_T5_ZVAD_4	inhibitor	R1	T5	4	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_4.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A4-I0-PRI	R1_T5_staroporine_4	inhibitor	R1	T5	4	0	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_4.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A4-I0-PRI	R1_T5_staroporine_dmso_4	inhibitor	R1	T5	4	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_4.tif	NA	NA	NA	NA
R1-T5-QVD-A4-I0-PRI	R1_T5_QVD_4	inhibitor	R1	T5	4	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_4.tif	NA	NA	NA	NA
R1-T5-QVD_CTRL-A4-I0-PRI	R1_T5_QVD_dmso_4	inhibitor	R1	T5	4	0	primary	QVD	True	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_dmso_4.tif	NA	NA	NA	NA
R1-T5-U0126-A4-I1-PRI	R1_T5_U0126_4_0001	inhibitor	R1	T5	4	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_4_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A4-I1-PRI	R1_T5_ZVAD_4_0001	inhibitor	R1	T5	4	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_4_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A4-I1-PRI	R1_T5_staroporine_4_0001	inhibitor	R1	T5	4	1	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_4_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A4-I1-PRI	R1_T5_staroporine_dmso_4_0001	inhibitor	R1	T5	4	1	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_4_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A4-I1-PRI	R1_T5_QVD_4_0001	inhibitor	R1	T5	4	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_4_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A4-I2-PRI	R1_T5_ZVAD_4_0002	inhibitor	R1	T5	4	2	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_4_0002.tif	NA	NA	NA	NA
R1-T5-U0126-A5-I0-PRI	R1_T5_U0126_5	inhibitor	R1	T5	5	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_5.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A5-I0-PRI	R1_T5_ZVAD_dmso_5	inhibitor	R1	T5	5	0	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_5.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A5-I0-PRI	R1_T5_staroporine_5	inhibitor	R1	T5	5	0	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_5.tif	NA	NA	NA	NA
R1-T5-QVD-A5-I0-PRI	R1_T5_QVD_5	inhibitor	R1	T5	5	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_5.tif	NA	NA	NA	NA
R1-T5-QVD_CTRL-A5-I0-PRI	R1_T5_QVD_dmso_5	inhibitor	R1	T5	5	0	primary	QVD	True	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_dmso_5.tif	NA	NA	NA	NA
R1-T5-U0126-A5-I1-PRI	R1_T5_U0126_5_0001	inhibitor	R1	T5	5	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_5_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A5-I1-PRI	R1_T5_ZVAD_dmso_5_0001	inhibitor	R1	T5	5	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_5_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A5-I1-PRI	R1_T5_QVD_5_0001	inhibitor	R1	T5	5	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_5_0001.tif	NA	NA	NA	NA
R1-T5-QVD_CTRL-A5-I1-PRI	R1_T5_QVD_dmso_5_0001	inhibitor	R1	T5	5	1	primary	QVD	True	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_dmso_5_0001.tif	NA	NA	NA	NA
R1-T5-AZD8055_CTRL-A5-I3-PRI	R1_T5_AZD8055_dmso_5_0003	inhibitor	R1	T5	5	3	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_dmso_5_0003.tif	NA	NA	NA	NA
R1-T5-AZD8055-A6-I0-PRI	R1_T5_AZD8055_6	inhibitor	R1	T5	6	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_6.tif	NA	NA	NA	NA
R1-T5-U0126-A6-I0-PRI	R1_T5_U0126_6	inhibitor	R1	T5	6	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_6.tif	NA	NA	NA	NA
R1-T5-U0126_CTRL-A6-I0-PRI	R1_T5_U0126_dmso_6	inhibitor	R1	T5	6	0	primary	U0126	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_dmso_6.tif	NA	NA	NA	NA
R1-T5-ZVAD-A6-I0-PRI	R1_T5_ZVAD_6	inhibitor	R1	T5	6	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_6.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A6-I0-PRI	R1_T5_staroporine_dmso_6	inhibitor	R1	T5	6	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_6.tif	NA	NA	NA	NA
R1-T5-QVD-A6-I0-PRI	R1_T5_QVD_6	inhibitor	R1	T5	6	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_6.tif	NA	NA	NA	NA
R1-T5-QVD_CTRL-A6-I0-PRI	R1_T5_QVD_dmso_6	inhibitor	R1	T5	6	0	primary	QVD	True	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_dmso_6.tif	NA	NA	NA	NA
R1-T5-AZD8055_CTRL-A6-I1-PRI	R1_T5_AZD8055_dmso_6_0001	inhibitor	R1	T5	6	1	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_dmso_6_0001.tif	NA	NA	NA	NA
R1-T5-U0126-A6-I1-PRI	R1_T5_U0126_6_0001	inhibitor	R1	T5	6	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_6_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A6-I1-PRI	R1_T5_ZVAD_6_0001	inhibitor	R1	T5	6	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_6_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A6-I1-PRI	R1_T5_ZVAD_dmso_6_0001	inhibitor	R1	T5	6	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_6_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A6-I1-PRI	R1_T5_staroporine_dmso_6_0001	inhibitor	R1	T5	6	1	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_6_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A6-I1-PRI	R1_T5_QVD_6_0001	inhibitor	R1	T5	6	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_6_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A6-I2-PRI	R1_T5_ZVAD_6_0002	inhibitor	R1	T5	6	2	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_6_0002.tif	NA	NA	NA	NA
R1-T5-AZD8055_CTRL-A7-I0-PRI	R1_T5_AZD8055_dmso_7	inhibitor	R1	T5	7	0	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_dmso_7.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A7-I0-PRI	R1_T5_ZVAD_dmso_7	inhibitor	R1	T5	7	0	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_7.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A7-I0-PRI	R1_T5_staroporine_dmso_7	inhibitor	R1	T5	7	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_7.tif	NA	NA	NA	NA
R1-T5-QVD-A7-I0-PRI	R1_T5_QVD_7	inhibitor	R1	T5	7	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_7.tif	NA	NA	NA	NA
R1-T5-AZD8055_CTRL-A7-I1-PRI	R1_T5_AZD8055_dmso_7_0001	inhibitor	R1	T5	7	1	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_dmso_7_0001.tif	NA	NA	NA	NA
R1-T5-U0126-A7-I1-PRI	R1_T5_U0126_7_0001	inhibitor	R1	T5	7	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_7_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A7-I1-PRI	R1_T5_ZVAD_7_0001	inhibitor	R1	T5	7	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_7_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A7-I1-PRI	R1_T5_ZVAD_dmso_7_0001	inhibitor	R1	T5	7	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_7_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A7-I1-PRI	R1_T5_QVD_7_0001	inhibitor	R1	T5	7	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_7_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A7-I2-PRI	R1_T5_ZVAD_dmso_7_0002	inhibitor	R1	T5	7	2	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_7_0002.tif	NA	NA	NA	NA
R1-T5-AZD8055-A8-I0-PRI	R1_T5_AZD8055_8	inhibitor	R1	T5	8	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_8.tif	NA	NA	NA	NA
R1-T5-AZD8055_CTRL-A8-I0-PRI	R1_T5_AZD8055_dmso_8	inhibitor	R1	T5	8	0	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_dmso_8.tif	NA	NA	NA	NA
R1-T5-U0126-A8-I0-PRI	R1_T5_U0126_8	inhibitor	R1	T5	8	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_8.tif	NA	NA	NA	NA
R1-T5-ZVAD-A8-I0-PRI	R1_T5_ZVAD_8	inhibitor	R1	T5	8	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_8.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A8-I0-PRI	R1_T5_ZVAD_dmso_8	inhibitor	R1	T5	8	0	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_8.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A8-I0-PRI	R1_T5_staroporine_8	inhibitor	R1	T5	8	0	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_8.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A8-I0-PRI	R1_T5_staroporine_dmso_8	inhibitor	R1	T5	8	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_8.tif	NA	NA	NA	NA
R1-T5-QVD-A8-I0-PRI	R1_T5_QVD_8	inhibitor	R1	T5	8	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_8.tif	NA	NA	NA	NA
R1-T5-AZD8055-A8-I1-PRI	R1_T5_AZD8055_8_0001	inhibitor	R1	T5	8	1	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_8_0001.tif	NA	NA	NA	NA
R1-T5-U0126-A8-I1-PRI	R1_T5_U0126_8_0001	inhibitor	R1	T5	8	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_8_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A8-I1-PRI	R1_T5_ZVAD_8_0001	inhibitor	R1	T5	8	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_8_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A8-I1-PRI	R1_T5_ZVAD_dmso_8_0001	inhibitor	R1	T5	8	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_8_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A8-I1-PRI	R1_T5_staroporine_8_0001	inhibitor	R1	T5	8	1	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_8_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A8-I1-PRI	R1_T5_QVD_8_0001	inhibitor	R1	T5	8	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_8_0001.tif	NA	NA	NA	NA
R1-T5-AZD8055-A9-I0-PRI	R1_T5_AZD8055_9	inhibitor	R1	T5	9	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_9.tif	NA	NA	NA	NA
R1-T5-U0126-A9-I0-PRI	R1_T5_U0126_9	inhibitor	R1	T5	9	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_9.tif	NA	NA	NA	NA
R1-T5-ZVAD-A9-I0-PRI	R1_T5_ZVAD_9	inhibitor	R1	T5	9	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_9.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A9-I0-PRI	R1_T5_ZVAD_dmso_9	inhibitor	R1	T5	9	0	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_9.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A9-I0-PRI	R1_T5_staroporine_9	inhibitor	R1	T5	9	0	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_9.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE_CTRL-A9-I0-PRI	R1_T5_staroporine_dmso_9	inhibitor	R1	T5	9	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_dmso_9.tif	NA	NA	NA	NA
R1-T5-QVD-A9-I0-PRI	R1_T5_QVD_9	inhibitor	R1	T5	9	0	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_9.tif	NA	NA	NA	NA
R1-T5-AZD8055-A9-I1-PRI	R1_T5_AZD8055_9_0001	inhibitor	R1	T5	9	1	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_AZD8055/R1_T5_AZD8055_9_0001.tif	NA	NA	NA	NA
R1-T5-U0126-A9-I1-PRI	R1_T5_U0126_9_0001	inhibitor	R1	T5	9	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_U0126/R1_T5_U0126_9_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD-A9-I1-PRI	R1_T5_ZVAD_9_0001	inhibitor	R1	T5	9	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_9_0001.tif	NA	NA	NA	NA
R1-T5-ZVAD_CTRL-A9-I1-PRI	R1_T5_ZVAD_dmso_9_0001	inhibitor	R1	T5	9	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_ZVAD/R1_T5_ZVAD_dmso_9_0001.tif	NA	NA	NA	NA
R1-T5-STAUROSPORINE-A9-I1-PRI	R1_T5_staroporine_9_0001	inhibitor	R1	T5	9	1	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R1_T5_staurosporine/R1_T5_staroporine_9_0001.tif	NA	NA	NA	NA
R1-T5-QVD-A9-I1-PRI	R1_T5_QVD_9_0001	inhibitor	R1	T5	9	1	primary	QVD	False	250723_qvd_inhibitor_raw/R1_T5_QVD/R1_T5_QVD_9_0001.tif	NA	NA	NA	NA
R2-T20-AZD8055-A1-I0-PRI	R2_T20_AZD8055_1	inhibitor	R2	T20	1	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_AZD8055/R2_T20_AZD8055_1.tif	NA	NA	NA	NA
R2-T20-U0126-A1-I0-PRI	R2_T20_U0126_1	inhibitor	R2	T20	1	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_1.tif	NA	NA	NA	NA
R2-T20-U0126_CTRL-A1-I0-PRI	R2_T20_U0126_dmso_1	inhibitor	R2	T20	1	0	primary	U0126	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_dmso_1.tif	NA	NA	NA	NA
R2-T20-ZVAD-A1-I0-PRI	R2_T20_ZVAD_1	inhibitor	R2	T20	1	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_1.tif	NA	NA	NA	NA
R2-T20-ZVAD_CTRL-A1-I0-PRI	R2_T20_ZVAD_dmso_1	inhibitor	R2	T20	1	0	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_dmso_1.tif	NA	NA	NA	NA
R2-T20-STAUROSPORINE-A1-I0-PRI	R2_T20_staurosporine_1	inhibitor	R2	T20	1	0	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_staurosporine/R2_T20_staurosporine_1.tif	NA	NA	NA	NA
R2-T20-STAUROSPORINE_CTRL-A1-I0-PRI	R2_T20_staurosporine_dmso_1	inhibitor	R2	T20	1	0	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_staurosporine/R2_T20_staurosporine_dmso_1.tif	NA	NA	NA	NA
R2-T20-QVD-A1-I0-PRI	R2_T20_QVD_1	inhibitor	R2	T20	1	0	primary	QVD	False	250723_qvd_inhibitor_raw/R2_T20_QVD/R2_T20_QVD_1.tif	NA	NA	NA	NA
R2-T20-QVD_CTRL-A1-I0-PRI	R2_T20_QVD_dmso_1	inhibitor	R2	T20	1	0	primary	QVD	True	250723_qvd_inhibitor_raw/R2_T20_QVD/R2_T20_QVD_dmso_1.tif	NA	NA	NA	NA
R2-T20-AZD8055-A1-I1-PRI	R2_T20_AZD8055_1_0001	inhibitor	R2	T20	1	1	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_AZD8055/R2_T20_AZD8055_1_0001.tif	NA	NA	NA	NA
R2-T20-AZD8055_CTRL-A1-I1-PRI	R2_T20_AZD8055_dmso_1_0001	inhibitor	R2	T20	1	1	primary	AZD8055	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_AZD8055/R2_T20_AZD8055_dmso_1_0001.tif	NA	NA	NA	NA
R2-T20-U0126-A1-I1-PRI	R2_T20_U0126_1_0001	inhibitor	R2	T20	1	1	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_1_0001.tif	NA	NA	NA	NA
R2-T20-U0126_CTRL-A1-I1-PRI	R2_T20_U0126_dmso_1_0001	inhibitor	R2	T20	1	1	primary	U0126	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_dmso_1_0001.tif	NA	NA	NA	NA
R2-T20-ZVAD-A1-I1-PRI	R2_T20_ZVAD_1_0001	inhibitor	R2	T20	1	1	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_1_0001.tif	NA	NA	NA	NA
R2-T20-ZVAD_CTRL-A1-I1-PRI	R2_T20_ZVAD_dmso_1_0001	inhibitor	R2	T20	1	1	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_dmso_1_0001.tif	NA	NA	NA	NA
R2-T20-STAUROSPORINE-A1-I1-PRI	R2_T20_staurosporine_1_0001	inhibitor	R2	T20	1	1	primary	STAUROSPORINE	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_staurosporine/R2_T20_staurosporine_1_0001.tif	NA	NA	NA	NA
R2-T20-STAUROSPORINE_CTRL-A1-I1-PRI	R2_T20_staurosporine_dmso_1_0001	inhibitor	R2	T20	1	1	primary	STAUROSPORINE	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_staurosporine/R2_T20_staurosporine_dmso_1_0001.tif	NA	NA	NA	NA
R2-T20-QVD-A1-I1-PRI	R2_T20_QVD_1_0001	inhibitor	R2	T20	1	1	primary	QVD	False	250723_qvd_inhibitor_raw/R2_T20_QVD/R2_T20_QVD_1_0001.tif	NA	NA	NA	NA
R2-T20-QVD_CTRL-A1-I1-PRI	R2_T20_QVD_dmso_1_0001	inhibitor	R2	T20	1	1	primary	QVD	True	250723_qvd_inhibitor_raw/R2_T20_QVD/R2_T20_QVD_dmso_1_0001.tif	NA	NA	NA	NA
R2-T20-ZVAD_CTRL-A1-I2-PRI	R2_T20_ZVAD_dmso_1_0002	inhibitor	R2	T20	1	2	primary	ZVAD	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_dmso_1_0002.tif	NA	NA	NA	NA
R2-T20-QVD-A1-I2-PRI	R2_T20_QVD_1_0002	inhibitor	R2	T20	1	2	primary	QVD	False	250723_qvd_inhibitor_raw/R2_T20_QVD/R2_T20_QVD_1_0002.tif	NA	NA	NA	NA
R2-T20-AZD8055-A10-I0-PRI	R2_T20_AZD8055_10	inhibitor	R2	T20	10	0	primary	AZD8055	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_AZD8055/R2_T20_AZD8055_10.tif	NA	NA	NA	NA
R2-T20-U0126-A10-I0-PRI	R2_T20_U0126_10	inhibitor	R2	T20	10	0	primary	U0126	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_10.tif	NA	NA	NA	NA
R2-T20-U0126_CTRL-A10-I0-PRI	R2_T20_U0126_dmso_10	inhibitor	R2	T20	10	0	primary	U0126	True	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_U0126/R2_T20_U0126_dmso_10.tif	NA	NA	NA	NA
R2-T20-ZVAD-A10-I0-PRI	R2_T20_ZVAD_10	inhibitor	R2	T20	10	0	primary	ZVAD	False	241213_Inhibitors_raw_dataset_R1_R2/R2_T20_ZVAD/R2_T20_ZVAD_10.tif	NA	NA	NA	NA
